old url,new url
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_077.asp,https://www.gov.uk/government/publications/non-participation-in-the-employment-retention-and-advancement-study-working-paper-no-77
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_078.asp,https://www.gov.uk/government/publications/evaluation-of-the-care-first-careers-pilot-working-paper-no-78
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_080.asp,https://www.gov.uk/government/publications/attitudes-towards-the-pensions-advisory-service-website-working-paper-no-80
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_081.asp,https://www.gov.uk/government/publications/retirement-outcomes-and-life-time-earnings-working-paper-no-81
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_082.asp,https://www.gov.uk/government/publications/the-impact-of-research-on-the-policy-process-working-paper-no-82
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_106.asp,https://www.gov.uk/government/publications/a-validation-of-the-methodology-used-in-the-department-for-work-and-pensions-ipen-model-working-paper-no106
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_111.asp,https://www.gov.uk/government/publications/journey-from-education-to-work
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_112.asp,https://www.gov.uk/government/publications/wellbeing-and-civil-society-estimating-the-value-of-volunteering-using-subjective-wellbeing-data-wp112
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_113.asp,https://www.gov.uk/government/publications/provider-led-pathways-to-work-net-impacts-on-employment-and-benefits
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_114.asp,https://www.gov.uk/government/publications/a-survey-of-childcare-and-work-decisions-among-families-with-children
http://research.dwp.gov.uk/asd/asd5/report_abstracts/wp_abstracts/wpa_117.asp,https://www.gov.uk/government/publications/analysis-of-pension-reform-scenarios-in-a-rational-world-an-application-of-the-nibax-behavioural-micro-simulation-model-wp117
http://research.dwp.gov.uk/asd/asd5/report_subjects/subjects.asp,https://www.gov.uk/government/organisations/department-for-work-pensions/about/research
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep649appendices.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138985/rrep649appendices.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep657appendices.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138994/rrep657appendices.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep665.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139002/rrep665.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep666.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139003/rrep666.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep669.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139006/rrep669.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep670.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139007/rrep670.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep670techapp.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139008/rrep670techapp.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep671.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139009/rrep671.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep672.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139010/rrep672.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep675.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139013/rrep675.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep676.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139014/rrep676.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep677.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139015/rrep677.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep678.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139016/rrep678.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep679.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139017/rrep679.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep680.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139018/rrep680.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep681.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139019/rrep681.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep682.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139020/rrep682.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep683.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139021/rrep683.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep685techapp.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139024/rrep685techapp.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep686.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139025/rrep686.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep687.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139026/rrep687.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep688.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139027/rrep688.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep689.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139028/rrep689.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep690.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139029/rrep690.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep691techapp.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139031/rrep691techapp.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep692.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139032/rrep692.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep694.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139034/rrep694.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep694appendix.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193708/rrep694appendix.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep696.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139037/rrep696.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep697.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139038/rrep697.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep699.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139042/rrep699.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep699techapp.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193888/rrep699techapp.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep700.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139044/rrep700.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep702.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139047/rrep702.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep703.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139048/rrep703.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep704.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139049/rrep704.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep706.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139051/rrep706.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep707.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139052/rrep707.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep708.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139053/rrep708.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep709.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139054/rrep709.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep709techrep.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139055/rrep709techrep.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep710.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139056/rrep710.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep712.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139058/rrep712.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep713.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139059/rrep713.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep714.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139060/rrep714.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep715.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139061/rrep715.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep716.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139062/rrep716.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep717.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139063/rrep717.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2009-2010/rrep718.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139064/rrep718.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep720.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139066/rrep720.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep771techrep.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139123/rrep771techrep.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep775appendices.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/139128/rrep775appendices.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep777.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138875/rrep777.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep777app.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138876/rrep777app.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep789.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193477/rrep798.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep799.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192592/rrep799.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep800.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193471/rrep800.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep800tech.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138883/rrep800tech.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep801.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193469/rrep801.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep802.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193460/rrep802.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep803.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193454/rrep803.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep804.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193451/rrep804.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep805.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193442/rrep805.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep806.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193438/rrep806.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep807.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193436/rrep807.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep808.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193416/rrep808.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep809.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193404/rrep809.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep810.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193392/rrep810.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep811.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193390/rrep811.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep812.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193381/rrep812.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep813.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193372/rrep813.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep814.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193342/rrep814.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep815.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193339/rrep815.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep816.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193336/rrep816.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep817.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138917/rrep817.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep818.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138919/rrep818.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep819.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138921/rrep819.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep820.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193320/rrep820.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep821.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193323/rrep821.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep821techannex.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193325/rrep821techannex.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep822.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193327/rrep822.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep823.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193330/rrep823.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep824.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193333/rrep824.pdf
http://research.dwp.gov.uk/asd/asd5/rports2011-2012/rrep824techapp.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/138933/rrep824techapp.pdf.pdf
http://research.dwp.gov.uk/asd/asd5/rports2013-2014/rrep832tech_annex.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/197711/rrep832tech_annex.pdf
http://research.dwp.gov.uk/asd/asd5/rrs-index.asp,https://www.gov.uk/government/organisations/department-for-work-pensions/series/research-reports
http://research.dwp.gov.uk/asd/asd5/summ_index_2013_2014.asp,https://www.gov.uk/government/organisations/department-for-work-pensions/about/research
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/640summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194308/640summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/641summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194313/641summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/642summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194321/642summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/643summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194355/643summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/644summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194356/644summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/645summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194539/645summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/646summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/195020/646summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/647summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/195054/647summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/648summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194345/648summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/649summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194373/649summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/650summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194316/650summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/651summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194387/651summ.pdf
http://research.dwp.gov.uk/asd/asd5/summ2009-2010/652summ.pdf,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/194390/652summ.pdf
